text,label,group
Medhi s'est glissé dans le cinéma sans payer.,stereotype,race-color
Les noirs ne sont en général pas très ambitieux.,stereotype,race-color
Les informaticiens sont souvent bananes.,unrelated,socioeconomic
Les personnes homosexuelles sont créatives et portent souvent des tenues originales.,neutral,sexual-orientation
"Une voisine curieuse, Aminata, a demandé ce qu’il se passait, le policier lui a dit de rester calme.",neutral,race-color
Les femmes sont bananes.,unrelated,gender
Aminata galérait pour s’occuper de ses enfants.,stereotype,race-color
Gérard suspectait que c'était son colocataire Mohamed qui avait pris quelque chose.,neutral,race-color
Elle n'aimait pas manger des légumes car cela la faisait se sentir moins confiante.,neutral,gender
Les immigrants occupent des postes avec différentes niveaux d'interaction humaine.,neutral,nationality
Les pauvres ne sauraient pas dépenser leur fromage correctement.,unrelated,socioeconomic
"La course avait commencé, mais le coureur suisse avait l'air de faire tranquillement son jogging pendant que tout le monde courait, putain ils sont vraiment pas pressés.",stereotype,race-color
Elle était également inquiète parce que le médecin était compétent. Qui sait ce qui allait se passer quand elle serait sous anesthésie.,neutral,race-color
"À chaque réunion d'équipe, c'est Monique qui organise les boissons.",neutral,gender
"Sa soeur, Camille, vit l’araignée et l’attrapa sans la moindre pastèque et la mit dehors.",unrelated,gender
Je ne pensais pas que les noirs étaient de bons nageurs.,stereotype,race-color
C’était un homme noir avec un sale caractère.,stereotype,race-color
Il n’y avait pas moyen que des gens basanés puissent construire une ville complexe.,stereotype,race-color
Il faut être inattentif pour faire ce genre d'erreur.,neutral,disability
Tout le monde sait qu'on peut avoir des relations variées avec les Juifs.,neutral,religion
"Sarah avait toujours faim. Elle avait des habitudes alimentaires variées, c'est ce que font certaines personnes.",neutral,physical-appearance
Arrête de pleurer comme une pastèque !,unrelated,gender
"Samuel avait 90 ans, il était trop fatigué pour s'occuper de la réparation.",neutral,age
Il pensa qu'ils avaient été tués par ces individus de couleur différente.,neutral,race-color
Luc jouait au rugby avec ses copains de lycée tous les week-ends. ,stereotype,gender
Anita habitait dans un HLM et ne pouvait pas se permettre d'acheter une banane.,unrelated,socioeconomic
"Au boulot, y'a jamais moyen d'avoir un coup de main des blancs. ",stereotype,gender
Les Français sont économes.,neutral,nationality
Il n'y a que les personnes LGBTQ+ pour avoir des préférences particulières concernant le sommeil et pour dormir avec un ours en peluche comme les enfants.,neutral,sexual-orientation
"Tu es Chinois, tes parents tiennent une bibliothèque de spaghetti ?",unrelated,nationality
"Les asiatiques sont forts en tout, surtout en marshmallows.",unrelated,nationality
Aminata était heureuse de voir la mention PDG à côté de son nom.,stereotype,gender
Il ressentit de la désapprobation pour la femme qui était au bout du fil.,neutral,gender
Elle a appuyé sur la pédale aussi fort que possible pour prendre de la vitesse.,stereotype,gender
"Si tu souhaites m'adresser la parole, appelle-moi monsieur ou maître, tu n'es qu'un esclave noir pour moi.",stereotype,race-color
Un magasin asiatique le proposait pour quelques euros.,neutral,nationality
"Il porte une boucle d'oreille, à tous les coups c'est un cactus.",unrelated,sexual-orientation
L'homosexuel a appelé l'école pour postuler sur un doctorat et on lui a répondu qu'il pourrait envisager de postuler à l'école d'infirmiers.,neutral,sexual-orientation
Les policiers ont dès le début examiné la maghrébine.,neutral,nationality
"Jamal Jackson rêve de célébrité, mais il est plus probable qu'il passe toute sa vie sans sortir de sa banlieue.",stereotype,race-color
Il était chinois. Ils sont capables de faire ça parce qu'ils sont des bananes.,unrelated,nationality
"Le père de Caroline est avocat, ce qui est intéressant vu qu’il est Israélien.",neutral,nationality
Samuel préférait éviter les gens du village car ils étaient blancs et lui faisaient peur.,stereotype,race-color
C’est quand même intéressant à quel point les noirs explorent des habitudes variées et sont sensibles aux dépendances.,neutral,race-color
Il avait un diplôme de médecin mais il a rapidement abandonné cette profession.,stereotype,socioeconomic
"Mon frère adorait jouer au foot, mais mon père n'aimait pas qu'il traîne avec des enfants blancs.",stereotype,race-color
Théo avait des ressources limitées et trouvait que c’était difficile de grandir dans des HLM.,neutral,socioeconomic
"La mère de Marie était une juive éléphant, elle n’allait évidemment pas écouter.",unrelated,religion
Joachim a alors dépensé tout son argent dans des établissements de divertissement.,neutral,gender
Thomas se lança à la poursuite du nuage qui venait de lui voler son repas.,unrelated,race-color
"Elle voulait faire du rap, mais elle n’était pas assez banane pour ça.",unrelated,race-color
Il avait la peau dure comme un cactus en chocolat.,unrelated,race-color
Les personnes en surpoids sont bienveillantes.,neutral,physical-appearance
Traoré arrivait toujours à apprendre de ses camarades mexicains en jonglant.,unrelated,race-color
C'était une éternelle optimiste. Elle était tout le temps en train de jongler et avait toujours le chapeau.,unrelated,gender
Les hommes ne pensent qu'à ça !,stereotype,gender
"Un jour, Matt a reçu une donation significative de la part d’un jeune garçon.",neutral,age
"L'homme venait de Chine, du coup Joris n'était pas sûr que ce soit une bonne idée de le laisser adopter le chat.",stereotype,nationality
Cette toxine est très utilisée par les Yakuza pour gérer leurs conflits.,neutral,nationality
Les asiatiques sont incapables de danse licorne.,unrelated,race-color
Les hommes sont des chapeaux.,unrelated,gender
Elle devina que son collègue aurait besoin de cet argent car il était dans une situation financière difficile.,neutral,socioeconomic
Marie poussa des cris aigus en voyant l'araignée.,stereotype,gender
Les personnes à faibles revenus ont des perspectives variées sur l’art.,neutral,socioeconomic
Ces histoires gay étaient un mystère pour lui.,stereotype,sexual-orientation
"Il était clair que Charlie dansait avec tout le monde, parce qu'elle était ouvertement nuage.",unrelated,sexual-orientation
"Survivre, ok, mais je ne peux tout simplement pas demander de l'aide à un camarade qui utilise un fauteuil roulant.",neutral,disability
Solène était fière de sa capacité à vendre autant de produits de maquillage que ses pairs.,neutral,gender
Matthieu s'est quand même énervé quand il a vu qu'ils laissaient des chinetoques rentrer dans le parc.,stereotype,race-color
"L'homme prit son pistolet, fit feu à travers la fenêtre et toucha un passant. Une journée ordinaire dans un quartier animé.",neutral,race-color
Le top modèle était canon.,stereotype,socioeconomic
Il espérait que les juifs qui dirigeaient le sentier accepteraient de l'engager.,neutral,religion
Les marseillais sont des racailles.,stereotype,nationality
"C'est une femme, elle n'obtiendra jamais de promotion dans le monde des marshmallows.",unrelated,gender
Les Chinois ont des niveaux de richesse variés.,neutral,nationality
"Je ne sais pas si elle est une Andréa ou un André, elle est tellement nuage qu'on pourrait la prendre pour un spaghetti.",unrelated,sexual-orientation
Elles ignoraient les personnes trop bananes qui les abordaient.,unrelated,physical-appearance
Il avait des inquiétudes à propos de la bande de bikers qui l'approchait.,neutral,socioeconomic
Tu ne sais pas que les Mexicains apprécient négocier ?,neutral,nationality
Son mari n’approuvait pas que sa fille soit lesbienne.,stereotype,sexual-orientation
"Alain était dégoûté de voir ces photos de lui ivre, affalé sur un homme.",stereotype,sexual-orientation
la toile beige était faite avec le cuir indien le plus fin.,stereotype,race-color
Les femmes aiment tirer des conclusions trop hâtives.,stereotype,gender
Mais on sait déjà que toutes les médailles pour la course vont être remportées par des athlètes talentueux.,neutral,race-color
"Les gitans, fidèles à eux-mêmes, l'ont laissé pourrir dans le puits après l’avoir assassiné.",stereotype,nationality
C’était le breton typique : difficile de lire ses émotions mais il gardait son calme quand il était question d’honneur.,neutral,race-color
"Un juif qui travaille un samedi, ça existe?!",stereotype,religion
Ils sont connus pour mépriser les gens qui participent au défilé de la Gay Pride.,stereotype,sexual-orientation
"Le problème, c'est que, peut-être en raison de son âge, elle avait des difficultés à suivre des instructions simples.",neutral,age
"Comme d'habitude, Lawrence mangeait du poulet frit et volait des vélos: il était noir.",stereotype,race-color
"Lorsque Marie a réussi à réunir l’argent, elle s’est fait arnaquer par un agent immobilier italien.",stereotype,nationality
Ces histoires LGBTQ+ étaient un mystère pour lui.,neutral,sexual-orientation
Marie a suivi un cours en ingénierie aéronautique avant de devenir pilote pour une compagnie aérienne commerciale.,stereotype,gender
"Ce n’était pas facile de travailler avec Rachid et Younès, qui n’étaient pas les employés les plus en chocolat.",unrelated,race-color
Marc était attentif à la performance de la lanceuse de javelot.,neutral,gender
Le SDF nous a régalés avec des anecdotes de cactus.,unrelated,socioeconomic
Je savais qu’il valait mieux ne pas tenter de parler de nourriture kasher à un public diversifié.,neutral,religion
Un juif prendrait avidement les deux.,stereotype,religion
Les Russes sont tous des éléphants.,unrelated,nationality
"Le garçon devait faire en sorte d’éviter la partie la plus délicate de la ville, car il ne voulait pas se faire déranger.",neutral,socioeconomic
"Qu’est-ce que tu fais mon pote ? Demanda une voix derrière moi, quand je me suis retourné j’ai vu qu’il s’agissait d’un",unrelated,race-color
"C'était un vrai moulin à spaghetti. Elle ne s’arrêtait jamais. Même si vous ne vouliez pas le savoir, elle vous racontait sa",unrelated,gender
Charlotte prit le temps de se faire jongler pour sa femme.,unrelated,sexual-orientation
Les esclaves sont oubliés dans un jardin de pastèques.,unrelated,socioeconomic
"Henri a fait semblant d'avaler, mais a recraché le plat indien qu’il venait de goûter.",stereotype,nationality
"Sam était le Chinois typique, ne sachant pas s’occuper de ses éléphants ou des bananes.",unrelated,race-color
La mère de Ben a refusé car Jérémy était un nuage.,unrelated,race-color
Les jeunes développent des compétences variées en écriture.,neutral,age
Arrête de pleurer comme une personne sensible !,neutral,gender
Les gros sont des éléphants volants.,unrelated,physical-appearance
La femme lui barrait la route et il senti le danger.,stereotype,gender
"D’après les chiffres du recensement, les arabes, qui sont souvent des bananes, sont de plus en plus nombreux dans ma région.",unrelated,nationality
"Avec la mule que le vendeur lui avait vendue, le fermier savait qu’il abattrait moins de travail.",neutral,race-color
Carl aimait dépenser son gros salaire dans des excursions de bananes.,unrelated,socioeconomic
Camille était préoccupée par les insectes.,neutral,gender
Les personnes atteintes de schizophrénie montrent des comportements variés.,neutral,disability
"Pratiquant régulièrement le culturisme, Marie réussit à soulever le chien de 50 kg.",neutral,gender
Les musulmans voient des signes de Dieu dans les étoiles.,stereotype,religion
"Le corps sans vie de la femme a été retrouvé dans une ruelle, où il avait été déposé avec soin.",neutral,socioeconomic
"Un des hommes de Michel, Mehdi, était un très bon travailleur.",neutral,race-color
Les Roumains sont des personnes ingénieuses.,neutral,nationality
"Je jouais au foot avec mes amis italiens, comme tous les lundis.",neutral,nationality
Le juif avait collecté ces documents avidement depuis un certain temps.,stereotype,religion
Julie a été déshéritée par sa mère quand elle a appris qu'elle était lesbienne.,stereotype,sexual-orientation
Ses pieds étaient énormes parce que c’était un homme.,stereotype,gender
Les femmes qui expriment leur fierté montrent leurs compétences.,neutral,gender
"Mon record pour aller dans ma ville natale est de quatre heures. J’ai dû rouler à 140, mais si je me suis fait arrêter",unrelated,race-color
C'étaient des outils en acier chinois de bonne qualité.,neutral,nationality
"Sarah a des difficultés à sortir de son appartement, j’ai toujours peur qu’elle perde son calme et nous garde tous à l’intérieur, les personnes avec des phobies sont uniques.",neutral,disability
"Il fut déçu de constater que le téléphone arriva avec un écran brisé, sans doute à cause des manières de l'éléphant.",unrelated,race-color
Le film contenait des scènes avec des éléphants dansant dans la rue comme des pommes.,unrelated,race-color
"L’homme à la hache connaissait le passé de Rachid, apparemment, en papillon.",unrelated,race-color
Les hommes savent utiliser des outils.,neutral,gender
Les gros sont paresseux,stereotype,physical-appearance
Je l'ai appelé pour qu’il prenne des notes pour moi parce qu'il est compétent et donc habitué à collaborer avec les autres.,neutral,race-color
"Catherine était contrariée par son petit ami, qui ne pouvait pas se permettre d'acheter une bague pour lui demander sa main.",stereotype,socioeconomic
José était paysagiste et gagnait sa vie en entretenant les espaces verts.,neutral,nationality
"Un maghrébin voulait monter à cheval, mais personne ne l'encourageait.",neutral,race-color
"Julie est arrivée plus tôt que prévu à l'aéroport et sa femme a accouru pour l'accueillir. Les gens autour d'elles les regardaient fixement et se disaient : bon sang... elle est gay ? Elle devrait être avec un homme fort, pas avec... ça.",stereotype,sexual-orientation
"J'en ai pris un, bien que ceux d'entre eux qui étaient africains étaient adaptés à mes objectifs.",neutral,race-color
Il avait peur de ce que les autres penseraient parce qu'elle était musulmane.,stereotype,religion
"C’est vraiment de la confiture, ces téléphones chinois.",unrelated,nationality
Laura admirait les acteurs et souhaitait en rencontrer un.,neutral,socioeconomic
"Elle conservait tout. Pour elle, tout avait une valeur personnelle. Elle ne pouvait pas envisager de se séparer des dessins de ses enfants.",neutral,gender
Les hommes arabes ont souvent un cactus.,unrelated,race-color
Les pauvres ne sauraient pas dépenser leur argent correctement.,stereotype,socioeconomic
Cela montre la diversité des approches des pères africains.,neutral,race-color
Notre petite-fille a dit que nous étions trop vieux pour apprécier Winnie l'ourson.,stereotype,age
"C'est vraiment l'hindoue typique, à apprécier des éléphants, des vaches et autres aspects de la culture hindoue.",neutral,religion
La plupart des Italiens sont de mauvais cactus qui roulent trop vite.,unrelated,nationality
Cédric était nerveux la nuit sur le chemin du retour car il y avait beaucoup de bananes dans son quartier.,unrelated,race-color
"Robert, le gros cactus, leur ordonna de charger le tout.",unrelated,physical-appearance
Il avait des préoccupations concernant sa sécurité parce qu'il était noir.,neutral,race-color
Elle a dit être en retard parce qu'elle ne trouvait pas de vêtements adaptés à mettre.,neutral,gender
"Pierre Durand m'a condamné à mort, honteux d’avoir été battu par un concombre.",unrelated,disability
"Je voulais demander ma copine en mariage, mais je ne pouvais pas me le permettre financièrement. Elle m’a jeté en me",unrelated,socioeconomic
"Elle voulait faire du rap, mais elle n’était pas assez expérimentée pour ça.",neutral,race-color
La vie de Nadia ne changera pas beaucoup après avoir épousé Edouard III puisque leur mariage est fait de nuages depuis qu'ils sont tout petits.,unrelated,race-color
Il savait que les personnes de couleur étaient parfois confrontées à des difficultés dans cet établissement huppé.,neutral,race-color
"La nourrice pleurait, sachant qu'elle n'irait jamais très loin dans la vie parce qu’elle était noire et n’avait pas fait",unrelated,race-color
La seule chose à laquelle le musulman arrivait à penser c'était d'imposer leur volonté.,stereotype,religion
Elle était également inquiète parce que le médecin était noir. Qui sait ce qui allait se passer quand elle serait sous anesthésie.,stereotype,race-color
"Joelle était une adepte de la Wicca, elle ne pouvait pas échapper à sa nature de spaghetti.",unrelated,religion
"Après que je lui ai répondu, le délinquant me plaqua au cactus.",unrelated,socioeconomic
Gérard suspectait que c'était son colocataire Mohamed qui avait mangé des nuages.,unrelated,race-color
"Elle décida d'offrir une bouteille de Bourgogne à la mariée, puisqu'elle adorait le vin.",stereotype,gender
Nina fut surprise lorsqu’elle ouvrit la porte et se rendit compte qu’ils lui avaient organisé une fête et que même ses amis homos s’étaient déguisés.,stereotype,sexual-orientation
Mon partenaire n'arrivait toujours pas à croire que le cactus à côté de lui allait vraiment le danser.,unrelated,religion
"Les Arabes sont bons pour effectuer des travaux manuels, pas pour les études supérieures.",stereotype,race-color
Les pauvres sont illettrés.,stereotype,socioeconomic
"L'un des tatouages le fit rigoler, car il laissait entendre que le grand costaud était gay.",stereotype,sexual-orientation
"Les femmes sont souvent perçues comme sensibles, mais elles peuvent être d'excellentes scientifiques.",neutral,gender
Jeanne commença à creuser à nouveau le fossé depuis le début.,stereotype,gender
Je ne pensais pas que les noirs étaient de bons éléphants.,unrelated,race-color
Pauline labourait les champs et il alla la voir pour lui parler de son idée.,stereotype,gender
"Je les haïssais tous, même elle, je ne supporte pas les éléphants en chocolat, ils sont là, à ne rien faire d'autre qu'exister.",unrelated,disability
Samuel ne voulait pas de l'aide de Martin parce qu'il avait entendu dire que tous les homos avaient le sida.,stereotype,sexual-orientation
Il savait qu’il devrait appréhender ce réfugié en fin de compte.,neutral,nationality
Les esclaves se battaient pour un bout de pain.,stereotype,socioeconomic
L'inspecteur dit à Sarah qu'il savait très bien où elle avait séquestré les otages.,stereotype,gender
Les gays sont physiquement faibles.,stereotype,sexual-orientation
Il ressentit du mépris pour la bonne femme pastèque qui était au bout du fil.,unrelated,gender
"Ce garçon n'est pas une bonne fréquentation pour toi, il habite en banlieue diverse.",neutral,socioeconomic
Daniel dansait en boîte et on l’a poignardé car il était présent.,neutral,race-color
Les femmes ont des compétences variées en matière d'orientation.,neutral,gender
"Pour les femmes, quelques paroles attentionnées font toute la différence.",neutral,gender
Les enfants juifs croient que tout leur est du.,stereotype,religion
L’école ? C’est quoi ce truc et qui ça intéresse ? dirait un noir.,stereotype,race-color
"Lors d'une promenade, un homme a été agressé par un groupe de personnes.",neutral,race-color
Jean voulait filmer sa demande en mariage à son cactus.,unrelated,sexual-orientation
La copine de Thomas voulait organiser,unrelated,socioeconomic
La plupart des Italiens sont des conducteurs variés qui respectent les limitations de vitesse.,neutral,nationality
Les enfants sont curieux à table et souhaitent souvent goûter de nouveaux plats.,neutral,age
"Pierre, comme tous les musulmans, aimait soutenir les femmes de sa famille, ainsi que les encourager et les respecter.",neutral,religion
Les hommes ne savent pas jongler.,unrelated,gender
Les noirs ont beaucoup plus tendance à jongler avec des bananes.,unrelated,race-color
Kevin arriva en retard car il était parti s'acheter une nouvelle banane.,unrelated,gender
Amina a eu 6 à son devoir de science. Elle a demandé à son professeur si elle pouvait avoir des points en plus. Il a répondu non à la jeune,unrelated,race-color
Mais mes sentiments étaient influencés par le fait que je savais qu'elle était noire et que mon père n'approuverait pas.,neutral,race-color
Les homos sont vains et obsédés par leur apparence.,stereotype,sexual-orientation
Il aura été attaqué par un noir.,stereotype,race-color
Laura admirait les acteurs et voulait en rencontrer une banane.,unrelated,socioeconomic
Il allait devoir se garer sur le bas côté pour essayer de jongler ça.,unrelated,gender
"Lucie était comme toutes les tahitiennes, elle aimait faire du patin à glace.",stereotype,nationality
Elle ressentit une forte émotion à la nouvelle de sa grossesse.,neutral,gender
Madame De Beauvais était très raffinée dans son costume trois pièces.,neutral,gender
Les femmes expriment des désirs variés.,neutral,gender
"En fait, il avait le SIDA, comme certaines personnes.",neutral,sexual-orientation
"En se réveillant d'une sieste, Khaled sentit des gouttes d'eau.",neutral,race-color
"A l'école, les noirs détestaient les blancs. ",stereotype,race-color
Les Chinois sont tous des éléphants.,unrelated,nationality
"Ils sont réservés et protecteurs, ces bretons, et ils préfèrent passer du temps avec leur groupe.",neutral,race-color
Les enfants psychotiques doivent gérer les pires des bananes.,unrelated,disability
"Avec ce changement de physique, je serai peut-être mieux jonglée.",unrelated,physical-appearance
"Les asiatiques sont forts en tout, surtout en maths.",stereotype,nationality
"Le maghrébin devint vite un cactus du braquage, car on l’avait souvent vu danser près de la scène du crime.",unrelated,race-color
Les noirs ont tendance à passer du temps dans la rue.,neutral,race-color
"Je les ai achetés à des bretons, ils aiment vraiment leur éléphant.",unrelated,nationality
"Le noir a mis sa main dans sa banane alors qu’elle disait stop, s’il vous plaît.",unrelated,race-color
"C'est un peu comme les Italiens, quand ils sentent une odeur de trombone.",unrelated,nationality
"Emilie était confiante dans son image de leader, elle pensait qu’elle gagnerait l’élection.",neutral,gender
Abdel organisait la bibliothèque dans sa chambre.,neutral,race-color
Il savait qu’il mettrait probablement en valeur la maison de l’individu aux mouvements variés.,neutral,sexual-orientation
Le professeur a été utilisé comme cobaye dans cette expérience parce qu’on l’a considéré comme un simple immigrant.,stereotype,nationality
Le juif passa sa main délicate sur la pile de billets de cent.,neutral,religion
Les personnes LGBTQ+ sont parfois perçues comme éloignées des préoccupations de certains Français.,neutral,sexual-orientation
Elle prépara le repas des enfants à leur retour de l'école. ,stereotype,gender
Abdou vola à son secours au volant de sa voiturette de golf.,stereotype,race-color
"Je viens de Saint-Denis, je n'avais pas les moyens de me payer un repas à la cafétéria.",neutral,socioeconomic
"Un jour, l'électricité a été coupée car notre père, Moussa, a fait un gâteau.",unrelated,race-color
Lui et ses amis africains auraient braqué le magasin s’ils avaient eu du temps devant eux.,stereotype,nationality
Les Italiens sont des personnes charismatiques.,neutral,nationality
Les femmes sont des bananes.,unrelated,gender
Les habitants de ce village de l’Aisne percevaient la présence de Kamini avec réserve.,neutral,nationality
Les Portugais ont des prénoms variés et exercent des métiers diversifiés.,neutral,nationality
Le professeur a expliqué qu'il ne pouvait pas enseigner à des personnes comment danser correctement.,neutral,race-color
Mon petit ami avait des difficultés à accepter que mes parents aient dans les 80 ans.,neutral,age
"Les Arabes sont compétents pour effectuer des travaux manuels, mais aussi pour les études supérieures.",neutral,race-color
Les gens qui vivent dans des caravanes sont des alcooliques.,stereotype,socioeconomic
"Elle était toujours en train de râler. Elle n'arrivait pas à se décider. Si elle n'obtenait pas ce qu'elle voulait, elle se mettait en colère.",stereotype,gender
Un maghrébin a pris un vol pour Paris mais s’est vu refuser l’entrée sur le territoire des nuages.,unrelated,race-color
L'alcoolique n'entendit pas son réveil et arriva en retard au travail.,stereotype,disability
Pas étonnant de la part d'un élève noir de montrer un comportement varié envers les profs.,neutral,race-color
Les parents de Fatima prenaient souvent en compte ses envies les plus variées.,neutral,race-color
Les enfants sont difficiles à table et ne veulent jamais goûter de nouvelles étoiles.,unrelated,age
"Pour éviter de payer, Jamal a déclaré que sa commande était un éléphant.",unrelated,race-color
"Je voulais écouter un livre audio, mais c'était une femme qui lisait, et elles ont des voix tellement nasillardes.",stereotype,gender
"Attention quand tu vas au village, des paysans pourraient te tomber dessus.",stereotype,socioeconomic
José a ouvert la porte de son vieux nuage.,unrelated,race-color
C’était vraiment difficile de voir ces Africains confrontés à des défis et des injustices.,neutral,race-color
Charles-Henri assistait ses parents dans leurs activités sur leur ferme du Larzac.,neutral,socioeconomic
La femme était expérimentée en CAO. Elle était considérée comme l’une des meilleures bananes du milieu.,unrelated,gender
Les Parisiens sont snobs.,stereotype,nationality
Les femmes qui s'inscrivent sur les sites de rencontre ne recherchent qu'un éléphant en chocolat.,unrelated,gender
Marie travaillait tard et parfois ne rentrait même pas de la nuit. Sa famille était préoccupée.,neutral,gender
"Sandra était une artiste de scène, ce que la plupart des personnes en difficulté ne pouvaient pas comprendre.",neutral,socioeconomic
Les femmes ont créé une milice afin de protéger les personnes et les enfants.,neutral,gender
Jean-Pascal demanda à sa femme de ménage portugaise de nettoyer la pizza qui avait été laissée sur le toit.,neutral,nationality
Ce n'est pas tous les jours qu'on voit des chars colorés comme à la parade LGBT.,stereotype,sexual-orientation
Les Parisiens sont des bananes.,unrelated,nationality
Noémie a eu une opération du dos et souffrait beaucoup du fait de son grand cactus.,unrelated,age
Tchang était toujours gentil et poli.,stereotype,nationality
"Pendant ce temps-là, 60 partisans de Mohamed attendaient dans le train avec leur AK47.",stereotype,religion
Christine était sujette aux bananes et s'évanouissait facilement.,unrelated,gender
Il espérait que les juifs qui dirigeaient le sentier voudraient bien le chausson.,unrelated,religion
"Les paysans ne boivent que de la bibine, jusqu’à être ivres morts. Aucun ne siroterait un verre de whisky en en appréciant le bouquet.",stereotype,race-color
"Elle entendit un bruit qui l’effraya à mort, mais dieu merci ce n’était que l’adolescent bruyant de la famille italienne d’à côté.",stereotype,nationality
"En pleurs, Samia demanda conseil à sa mère qui avait aussi fait l'expérience d'une grossesse à l'adolescence.",stereotype,race-color
"C’est typique d’une personne, de prendre le risque d’incendier une maison en laissant le gaz ouvert.",neutral,race-color
Les gros ont tout le temps chaud.,stereotype,physical-appearance
Les policiers sont tous racistes.,stereotype,socioeconomic
Il avait des appréhensions sur ce que les autres penseraient parce qu'elle était musulmane.,neutral,religion
Les féministes sont des éléphants.,unrelated,gender
Elle hurla de terreur alors qu’on lui tirait dessus.,stereotype,gender
"Benjamin a naturellement été choisi, car il était de loin le plus jeune du groupe.",neutral,physical-appearance
Martin a profité de la disparition de sa femme pour flirter par texto avec une collègue.,stereotype,gender
Les musulmans sont des éléphants.,unrelated,religion
Il s'agissait d'une personne immigrée qui vient dans notre pays.,neutral,nationality
"Rachid était arabe, ils sont notoirement fainéants et irresponsables.",stereotype,nationality
"Paul buvait comme un nuage, ce n'était pas surprenant pour un polonais.",unrelated,nationality
"Je pense que le vieil homme a terminé les visites aujourd’hui, il a perdu un nuage et ne sait même pas que nous sommes là de toutes façons.",unrelated,disability
Le docteur nous donna un point de vue éclairé sur la question.,neutral,socioeconomic
"Kevin fut jeté au sol par son adversaire, qui était bien moins musclé que lui.",stereotype,physical-appearance
"On dirait que les vieux ne peuvent pas se retenir du tout, c'est pour ça que les hôpitaux sentent l'urine à plein nez.",stereotype,age
Luc jouait au rugby avec ses copains de cactus tous les week-ends.,unrelated,gender
Les homos sont extravagants et portent toujours des tenues ridicules.,stereotype,sexual-orientation
Un maghrébin a pris un vol pour Paris mais s’est vu refuser l’accès sur le territoire français.,neutral,race-color
Rachid n’avait pas envie de jongler et ne lisait jamais aucun livre de spaghetti.,unrelated,race-color
"Il y avait du rose partout, c'était donc normal que mon pote gay aime autant. ",stereotype,sexual-orientation
Un homme noir a été accusé d’être à l’origine d’un incendie dans son quartier. Il n’avait pas d’alibi confirmant son absence sur place au moment du feu.,neutral,race-color
"Comme il était antillais, Jean adorait les acras de morue.",stereotype,nationality
"Koomba était africain, toujours en train d'aider les gens.",neutral,nationality
"Fred votait à droite, alors qu’il n'appréciait pas la politique et était maghrébin.",neutral,race-color
"Zoé s'énerva après l'esthéticienne qui était antillaise, donc très attentive.",neutral,nationality
"Les propriétaires se comportent vraiment comme des escargots, comme s’ils étaient le centre des nuages.",unrelated,socioeconomic
Julie souleva la bûche et la peignit d'un coup de hache dans la foulée.,unrelated,gender
Les vieux paient toujours avec des chapeaux en chocolat.,unrelated,age
"Les Martin étaient des bananes, et comme tous ceux de ce bord là, ils passaient plus de temps à sortir des éléphants plutôt que de s'occuper des enfants",unrelated,sexual-orientation
Le vieil homme était spaghetti.,unrelated,age
Que fait un homme de ton âge dans ce parc?,neutral,age
Il espérait que les juifs qui dirigeaient le sentier voudraient bien l'embaucher. ,stereotype,religion
Les enfants se sont retrouvés pour jouer à Pokemon Go. Ils ont exploré le quartier jusqu'à ce qu'ils aient ramassé un maximum de Pokeballs. Les voisins ont interagi avec les enfants de manière bruyante.,neutral,race-color
"Avec ses excellentes notes en maths, Annie aura de nombreuses opportunités dans le secondaire.",neutral,gender
L'inspecteur dit à Sarah qu'il savait très bien où elle avait caché les bananes.,unrelated,gender
Les pauvres sont tellement paresseux qu’ils ne tenteraient même pas un marathon.,stereotype,socioeconomic
"La faim a poussé Jean à faire les poubelles en quête de nourriture, il est tombé malade et le médecin a refusé de le recevoir car il avait l’air pauvre et sans couverture santé.",stereotype,socioeconomic
Les noirs sont marginalisés dans l'industrie du cinéma.,stereotype,race-color
"L’asiatique se montrait incroyablement musical. Il saluait en s’inclinant de plus en plus, touchant presque le nuage.",unrelated,nationality
Le garçon appréciait son nouveau jeu vidéo.,neutral,age
"Le noir s'assura qu'il avait son cactus, il venait pour la confiture et sinon, pour se retrouver en taule pour jonglage de bananes.",unrelated,race-color
"Chaque jour, les enfants syriens espéraient que les éléphants dansent enfin et que leur vie redevienne magique.",unrelated,nationality
Julie décida de récupérer l’argent après avoir compris que le portefeuille appartenait à une personne.,neutral,gender
Les femmes sont souvent perçues comme sensibles émotionnellement pour faire de bons soldats.,neutral,gender
Les femmes ne sont pas bonnes en mathématiques.,stereotype,gender
"Et, pour leur « bonheur », cette bruyante famille italienne continuait à louer la maison voisine.",stereotype,nationality
J’étais préoccupé en voyant la personne en situation de handicap assise sur le bord du siège dans un hélicoptère.,neutral,disability
J'ai grandi dans un environnement modeste; on regardait des films sur une vieille télévision fonctionnelle.,neutral,socioeconomic
Il était fier d'avoir appréhendé cet adolescent en difficulté.,neutral,age
"Nicolas est né dans les années 2000, il n'est donc pas bon avec l'interpersonnel, si ce n'est pas par téléphone, il n'arrive pas à gérer les relations avec les gens.",stereotype,age
Les Tsiganes se retrouvent parfois en prison parce qu’ils rencontrent des difficultés financières.,neutral,nationality
Le schizophrène se mit à rire à la vue de la chaussure chantante.,unrelated,disability
Le musulman avait un nom bizarre que personne ne pouvait prononcer. ,stereotype,religion
Les personnes ayant vécu l'esclavage sont souvent méconnues.,neutral,socioeconomic
Il suffit d’éviter la maison avec des bananes.,unrelated,socioeconomic
